"hotel","is_canceled","lead_time","arrival_date_year","arrival_date_month","arrival_date_week_number","arrival_date_day_of_month","stays_in_weekend_nights","stays_in_week_nights","adults","children","babies","meal","country","market_segment","distribution_channel","is_repeated_guest","previous_cancellations","previous_bookings_not_canceled","reserved_room_type","assigned_room_type","booking_changes","deposit_type","agent","company","days_in_waiting_list","customer_type","adr","required_car_parking_spaces","total_of_special_requests","reservation_status","reservation_status_date","has_company","has_agent","adr_win","lead_time_win","stays_in_week_nights_win","stays_in_weekend_nights_win"
"Resort Hotel","0",3,2017,"March",9,2,0,1,1,0,0,"BB","PRT","Corporate","Corporate","0",2,10,"A","G",0,"No Deposit","0","135",0,"Transient",35,1,2,"Check-Out",2017-03-03,"Yes","No",35,3,1,0
"Resort Hotel","0",5,2017,"April",17,26,0,1,2,0,0,"BB","PRT","Corporate","Corporate","0",2,11,"A","E",1,"No Deposit","0","135",0,"Transient",63.5,1,2,"Check-Out",2017-04-27,"Yes","No",63.5,5,1,0
"Resort Hotel","0",1,2017,"May",22,31,0,1,1,0,0,"BB","PRT","Corporate","Corporate","0",2,12,"A","E",0,"No Deposit","0","135",0,"Transient",75,1,2,"Check-Out",2017-06-01,"Yes","No",75,1,1,0
"Resort Hotel","0",0,2017,"June",24,12,1,0,1,0,0,"BB","PRT","Corporate","Corporate","0",2,13,"A","A",0,"No Deposit","0","135",0,"Transient",82,1,2,"Check-Out",2017-06-13,"Yes","No",82,0,0,1
"Resort Hotel","0",0,2016,"February",6,2,0,2,1,0,0,"BB","NULL","Corporate","Corporate","0",0,0,"A","D",0,"No Deposit","0","9",0,"Transient",30,0,0,"Check-Out",2016-02-04,"Yes","No",30,0,2,0
"Resort Hotel","0",6,2017,"January",4,24,0,2,1,0,0,"BB","PRT","Corporate","Corporate","0",0,1,"A","D",0,"No Deposit","0","9",0,"Transient",35,0,1,"Check-Out",2017-01-26,"Yes","No",35,6,2,0
"Resort Hotel","0",0,2016,"January",3,14,0,1,1,0,0,"BB","NULL","Online TA","TA/TO","0",0,0,"A","D",0,"No Deposit","240","0",0,"Transient",40,0,1,"Check-Out",2016-01-15,"No","Yes",40,0,1,0
"Resort Hotel","0",2,2016,"June",25,13,2,5,2,0,0,"BB","PRT","Direct","Direct","0",0,0,"E","E",1,"No Deposit","0","0",0,"Transient",122.86,0,1,"Check-Out",2016-06-20,"No","No",122.86,2,5,2
"Resort Hotel","0",0,2017,"April",16,21,0,1,2,0,0,"BB","PRT","Direct","Direct","0",0,0,"A","A",1,"No Deposit","0","0",0,"Transient",70,0,0,"Check-Out",2017-04-22,"No","No",70,0,1,0
"Resort Hotel","0",69,2015,"December",53,30,0,4,2,0,0,"BB","PRT","Direct","Direct","0",0,1,"E","E",0,"No Deposit","0","0",0,"Transient",136,1,2,"Check-Out",2016-01-03,"No","No",136,69,4,0
"Resort Hotel","0",87,2016,"April",17,22,2,3,2,0,0,"BB","PRT","Direct","Direct","0",0,2,"E","E",1,"No Deposit","250","0",0,"Transient",80.8,1,2,"Check-Out",2016-04-27,"No","Yes",80.8,87,3,2
"Resort Hotel","0",2,2016,"February",8,17,0,1,1,0,0,"BB","NULL","Corporate","Corporate","0",0,0,"A","E",0,"No Deposit","0","204",0,"Transient",30,0,0,"Check-Out",2016-02-18,"Yes","No",30,2,1,0
"Resort Hotel","0",0,2017,"August",35,29,0,3,2,0,0,"BB","PRT","Direct","Direct","0",0,0,"E","E",3,"No Deposit","0","0",0,"Transient",184.67,0,0,"Check-Out",2017-09-01,"No","No",184.67,0,3,0
"Resort Hotel","0",0,2016,"April",18,27,0,1,1,0,0,"BB","NULL","Corporate","Corporate","0",0,0,"A","C",0,"No Deposit","0","178",0,"Transient",42,0,0,"Check-Out",2016-04-28,"Yes","No",42,0,1,0
"Resort Hotel","0",0,2016,"December",51,14,0,0,1,0,0,"BB","NULL","Corporate","Corporate","0",0,1,"A","A",0,"No Deposit","0","178",0,"Transient",0,0,0,"Check-Out",2016-12-14,"Yes","No",0,0,0,0
"Resort Hotel","0",7,2017,"April",14,5,0,1,1,0,0,"BB","NULL","Corporate","Corporate","0",0,2,"A","G",0,"No Deposit","0","178",0,"Transient",48,0,0,"Check-Out",2017-04-06,"Yes","No",48,7,1,0
"Resort Hotel","0",1,2017,"June",25,20,0,2,1,0,0,"BB","PRT","Corporate","Corporate","0",0,3,"A","E",0,"No Deposit","0","178",0,"Transient",75,0,0,"Check-Out",2017-06-22,"Yes","No",75,1,2,0
"Resort Hotel","0",1,2015,"November",47,18,0,1,1,0,0,"BB","NULL","Online TA","TA/TO","0",0,0,"A","D",0,"No Deposit","240","0",0,"Transient",36,0,1,"Check-Out",2015-11-19,"No","Yes",36,1,1,0
"Resort Hotel","0",0,2015,"December",51,17,0,1,1,0,0,"BB","NULL","Online TA","TA/TO","0",0,1,"A","A",0,"No Deposit","177","0",0,"Transient",25,0,1,"Check-Out",2015-12-18,"No","Yes",25,0,1,0
"Resort Hotel","0",2,2016,"February",6,3,0,2,1,0,0,"BB","NULL","Online TA","TA/TO","0",0,2,"A","D",0,"No Deposit","177","0",0,"Group",25,0,1,"Check-Out",2016-02-05,"No","Yes",25,2,2,0
"Resort Hotel","0",0,2016,"March",13,22,0,1,1,0,0,"BB","PRT","Corporate","Corporate","0",0,1,"A","A",0,"No Deposit","0","62",0,"Transient",30,0,0,"Check-Out",2016-03-23,"Yes","No",30,0,1,0
"Resort Hotel","0",9,2016,"June",25,16,0,1,1,0,0,"BB","PRT","Corporate","Corporate","0",0,2,"A","C",1,"No Deposit","0","62",0,"Transient",65,0,0,"Check-Out",2016-06-17,"Yes","No",65,9,1,0
"Resort Hotel","0",2,2017,"January",4,25,0,2,1,0,0,"BB","PRT","Corporate","Corporate","0",0,3,"A","D",1,"No Deposit","0","62",0,"Transient",35,0,0,"Check-Out",2017-01-27,"Yes","No",35,2,2,0
"Resort Hotel","0",2,2017,"February",6,8,0,1,1,0,0,"BB","PRT","Corporate","Corporate","0",0,4,"A","A",0,"No Deposit","0","62",0,"Transient",35,0,0,"Check-Out",2017-02-09,"Yes","No",35,2,1,0
"Resort Hotel","0",4,2017,"May",19,8,1,0,1,0,0,"BB","PRT","Corporate","Corporate","0",0,5,"A","D",0,"No Deposit","0","62",0,"Transient",45,0,0,"Check-Out",2017-05-09,"Yes","No",45,4,0,1
"Resort Hotel","0",9,2016,"April",18,28,0,1,1,0,0,"BB","NULL","Corporate","Corporate","0",0,0,"A","A",0,"No Deposit","0","94",0,"Transient-Party",39,0,0,"Check-Out",2016-04-29,"Yes","No",39,9,1,0
"Resort Hotel","0",11,2017,"February",8,20,1,2,1,0,0,"BB","PRT","Corporate","Corporate","0",0,1,"A","A",0,"No Deposit","0","94",0,"Transient",35,0,0,"Check-Out",2017-02-23,"Yes","No",35,11,2,1
"Resort Hotel","0",7,2016,"November",47,15,0,1,1,0,0,"BB","NULL","Offline TA/TO","TA/TO","0",0,0,"A","A",0,"No Deposit","171","0",0,"Transient",30,0,0,"Check-Out",2016-11-16,"No","Yes",30,7,1,0
"Resort Hotel","0",0,2016,"September",39,24,1,1,2,0,0,"BB","PRT","Direct","Direct","0",0,0,"G","G",1,"No Deposit","0","0",0,"Transient",167.5,0,0,"Check-Out",2016-09-26,"No","No",167.5,0,1,1
"Resort Hotel","1",11,2016,"July",28,4,1,3,1,0,0,"BB","NULL","Corporate","Direct","0",1,0,"A","A",0,"No Deposit","0","39",0,"Transient",65,0,0,"Canceled",2016-06-23,"Yes","No",65,11,3,1
"Resort Hotel","0",11,2016,"October",44,24,1,3,1,0,0,"BB","NULL","Corporate","Direct","0",1,0,"A","A",0,"No Deposit","0","39",0,"Transient",52,0,0,"Check-Out",2016-10-28,"Yes","No",52,11,3,1
"Resort Hotel","0",20,2016,"November",45,2,0,2,1,0,0,"BB","PRT","Corporate","Direct","0",1,1,"A","A",0,"No Deposit","0","39",0,"Transient",40,0,0,"Check-Out",2016-11-04,"Yes","No",40,20,2,0
"Resort Hotel","0",0,2015,"August",31,1,0,1,2,0,0,"BB","NULL","Direct","Direct","0",0,1,"G","G",0,"No Deposit","0","0",0,"Transient",200,1,1,"Check-Out",2015-08-02,"No","No",200,0,1,0
"Resort Hotel","0",5,2015,"August",35,23,2,0,2,1,0,"BB","NULL","Direct","Direct","0",0,2,"A","E",0,"No Deposit","0","0",0,"Transient",130,1,2,"Check-Out",2015-08-25,"No","No",130,5,0,2
"Resort Hotel","0",1,2015,"October",40,3,0,1,2,0,0,"BB","NULL","Direct","Direct","0",0,3,"G","H",0,"No Deposit","0","0",0,"Transient",99,1,2,"Check-Out",2015-10-04,"No","No",99,1,1,0
"Resort Hotel","0",0,2016,"January",4,23,0,1,2,0,0,"BB","NULL","Direct","Direct","0",0,4,"A","E",0,"No Deposit","0","0",0,"Transient",58,1,2,"Check-Out",2016-01-24,"No","No",58,0,1,0
"Resort Hotel","0",13,2016,"March",14,28,1,1,2,2,0,"BB","PRT","Direct","Direct","0",0,5,"G","G",0,"No Deposit","250","0",0,"Transient",87,1,0,"Check-Out",2016-03-30,"No","Yes",87,13,1,1
"Resort Hotel","0",1,2016,"August",35,27,2,3,3,0,0,"BB","PRT","Direct","Direct","0",0,1,"A","A",0,"No Deposit","0","0",0,"Transient",209,0,0,"Check-Out",2016-09-01,"No","No",209,1,3,2
"Resort Hotel","0",1,2016,"January",3,14,0,1,1,0,0,"BB","NULL","Corporate","Corporate","0",0,0,"A","E",0,"No Deposit","0","144",0,"Transient-Party",30,1,0,"Check-Out",2016-01-15,"Yes","No",30,1,1,0
"Resort Hotel","0",91,2015,"December",52,23,4,9,1,0,0,"BB","PRT","Direct","Direct","0",0,1,"E","E",1,"No Deposit","0","0",0,"Transient",46.5,0,1,"Check-Out",2016-01-05,"No","No",46.5,91,9,4
"Resort Hotel","0",113,2016,"June",26,25,4,6,1,0,0,"BB","PRT","Direct","Direct","0",0,2,"A","A",3,"No Deposit","0","0",0,"Transient",66,0,1,"Check-Out",2016-07-05,"No","No",66,113,6,4
"Resort Hotel","0",122,2016,"December",52,23,4,7,1,0,0,"BB","PRT","Direct","Direct","0",0,3,"E","E",3,"No Deposit","0","0",0,"Transient",48.8,0,3,"Check-Out",2017-01-03,"No","No",48.8,122,7,4
"Resort Hotel","0",162,2017,"June",23,10,4,6,1,0,0,"BB","PRT","Direct","Direct","0",0,4,"D","D",2,"No Deposit","0","0",0,"Transient",69.3,0,1,"Check-Out",2017-06-20,"No","No",69.3,162,6,4
"Resort Hotel","0",4,2015,"July",27,1,0,1,1,0,0,"BB","NULL","Corporate","Corporate","0",0,4,"A","C",0,"No Deposit","0","204",0,"Transient",134,0,0,"Check-Out",2015-07-02,"Yes","No",134,4,1,0
"Resort Hotel","0",7,2015,"July",29,14,0,1,1,0,0,"BB","NULL","Corporate","Corporate","0",0,5,"A","C",0,"No Deposit","0","204",0,"Transient",134,0,1,"Check-Out",2015-07-15,"Yes","No",134,7,1,0
"Resort Hotel","0",2,2015,"November",45,4,0,2,1,0,0,"BB","NULL","Corporate","Corporate","0",0,6,"A","D",1,"No Deposit","0","204",0,"Transient",35,0,1,"Check-Out",2015-11-06,"Yes","No",35,2,2,0
"Resort Hotel","0",8,2015,"November",48,25,0,1,1,0,0,"BB","NULL","Corporate","Corporate","0",0,7,"A","D",0,"No Deposit","0","204",0,"Transient",35,0,1,"Check-Out",2015-11-26,"Yes","No",35,8,1,0
"Resort Hotel","0",1,2015,"December",51,15,0,1,2,0,0,"BB","NULL","Corporate","Corporate","0",0,8,"D","E",0,"No Deposit","0","204",0,"Transient",35,0,1,"Check-Out",2015-12-16,"Yes","No",35,1,1,0
"Resort Hotel","0",1,2015,"December",52,22,0,1,2,0,0,"BB","NULL","Corporate","Corporate","0",0,9,"D","D",0,"No Deposit","0","204",0,"Transient",50,0,2,"Check-Out",2015-12-23,"Yes","No",50,1,1,0
"Resort Hotel","0",1,2016,"January",2,6,0,2,1,0,0,"BB","PRT","Corporate","Corporate","0",0,10,"A","E",1,"No Deposit","0","204",0,"Transient",26,0,0,"Check-Out",2016-01-08,"Yes","No",26,1,2,0
"Resort Hotel","0",0,2016,"February",6,3,0,2,1,0,0,"BB","NULL","Corporate","Corporate","0",0,11,"A","E",1,"No Deposit","0","204",0,"Transient",30,0,1,"Check-Out",2016-02-05,"Yes","No",30,0,2,0
"Resort Hotel","0",2,2016,"February",8,17,0,1,1,0,0,"BB","PRT","Corporate","Corporate","0",0,12,"A","E",0,"No Deposit","0","204",0,"Transient",30,0,0,"Check-Out",2016-02-18,"Yes","No",30,2,1,0
"Resort Hotel","0",1,2016,"March",11,10,0,1,1,0,0,"BB","PRT","Corporate","Corporate","0",0,13,"A","E",0,"No Deposit","0","204",0,"Transient",30,0,0,"Check-Out",2016-03-11,"Yes","No",30,1,1,0
"Resort Hotel","0",1,2016,"April",15,5,0,2,1,0,0,"BB","PRT","Corporate","Corporate","0",0,14,"A","E",0,"No Deposit","0","204",0,"Transient",50,0,0,"Check-Out",2016-04-07,"Yes","No",50,1,2,0
"Resort Hotel","0",1,2016,"April",17,20,0,1,1,0,0,"BB","PRT","Corporate","Corporate","0",0,15,"A","E",0,"No Deposit","0","204",0,"Transient",50,0,0,"Check-Out",2016-04-21,"Yes","No",50,1,1,0
"Resort Hotel","0",1,2016,"May",20,11,0,1,1,0,0,"BB","NULL","Corporate","Corporate","0",0,16,"A","E",0,"No Deposit","0","204",0,"Transient",50,0,0,"Check-Out",2016-05-12,"Yes","No",50,1,1,0
"Resort Hotel","0",1,2016,"June",25,15,0,1,1,0,0,"BB","NULL","Corporate","Corporate","0",0,17,"A","C",0,"No Deposit","0","204",0,"Transient",65,0,0,"Check-Out",2016-06-16,"Yes","No",65,1,1,0
"Resort Hotel","0",7,2016,"July",28,6,0,1,1,0,0,"BB","NULL","Corporate","Corporate","0",0,18,"A","F",0,"No Deposit","0","204",0,"Transient",73,0,2,"Check-Out",2016-07-07,"Yes","No",73,7,1,0
"Resort Hotel","0",1,2016,"July",28,7,0,1,1,0,0,"BB","NULL","Corporate","Corporate","0",0,18,"A","D",0,"No Deposit","0","204",0,"Transient",73,0,2,"Check-Out",2016-07-08,"Yes","No",73,1,1,0
"Resort Hotel","0",11,2016,"July",30,19,0,2,1,0,0,"BB","NULL","Corporate","Corporate","0",0,20,"A","G",1,"No Deposit","0","204",0,"Transient",73,0,2,"Check-Out",2016-07-21,"Yes","No",73,11,2,0
"Resort Hotel","0",9,2016,"September",40,28,0,1,1,0,0,"BB","PRT","Corporate","Corporate","0",0,21,"A","A",0,"No Deposit","0","204",0,"Transient",65,0,0,"Check-Out",2016-09-29,"Yes","No",65,9,1,0
"Resort Hotel","0",2,2016,"November",46,9,0,1,1,0,0,"BB","NULL","Corporate","Corporate","0",0,22,"A","C",0,"No Deposit","0","204",0,"Transient",35,0,2,"Check-Out",2016-11-10,"Yes","No",35,2,1,0
"Resort Hotel","0",2,2016,"December",51,14,0,2,1,0,0,"BB","NULL","Corporate","Corporate","0",0,23,"A","D",1,"No Deposit","0","204",0,"Transient",30,0,2,"Check-Out",2016-12-16,"Yes","No",30,2,2,0
"Resort Hotel","0",0,2017,"January",4,24,0,2,1,0,0,"BB","PRT","Corporate","Corporate","0",0,24,"A","E",1,"No Deposit","0","204",0,"Transient",35,0,2,"Check-Out",2017-01-26,"Yes","No",35,0,2,0
"Resort Hotel","0",5,2017,"February",6,7,0,1,1,0,0,"BB","PRT","Corporate","Corporate","0",0,25,"A","E",0,"No Deposit","0","204",0,"Transient",35,0,0,"Check-Out",2017-02-08,"Yes","No",35,5,1,0
"Resort Hotel","0",0,2017,"February",6,8,0,1,1,0,0,"BB","PRT","Corporate","Corporate","0",0,25,"A","E",0,"No Deposit","0","204",0,"Transient",35,0,0,"Check-Out",2017-02-09,"Yes","No",35,0,1,0
"Resort Hotel","1",2,2017,"March",10,8,0,1,1,0,0,"BB","PRT","Corporate","Corporate","0",0,27,"A","D",0,"No Deposit","0","204",0,"Transient",35,0,2,"Canceled",2017-03-08,"Yes","No",35,2,1,0
"Resort Hotel","0",1,2017,"March",11,15,0,1,1,0,0,"BB","PRT","Corporate","Corporate","0",1,27,"A","D",0,"No Deposit","0","204",0,"Transient",35,0,1,"Check-Out",2017-03-16,"Yes","No",35,1,1,0
"Resort Hotel","0",1,2017,"March",13,30,0,1,1,0,0,"BB","PRT","Corporate","Corporate","0",1,28,"A","D",0,"No Deposit","0","204",0,"Transient",35,0,2,"Check-Out",2017-03-31,"Yes","No",35,1,1,0
"Resort Hotel","0",2,2017,"April",15,12,0,1,1,0,0,"BB","NULL","Direct","Direct","0",1,29,"A","D",0,"No Deposit","0","0",0,"Transient",45,0,0,"Check-Out",2017-04-13,"No","No",45,2,1,0
"Resort Hotel","0",2,2017,"June",22,1,0,1,1,0,0,"BB","PRT","Corporate","Corporate","0",1,30,"A","A",0,"No Deposit","0","204",0,"Transient",75,0,1,"Check-Out",2017-06-02,"Yes","No",75,2,1,0
"Resort Hotel","0",9,2016,"September",39,21,2,8,1,0,0,"BB","PRT","Direct","Direct","0",0,1,"E","E",0,"No Deposit","0","0",0,"Transient",95,0,3,"Check-Out",2016-10-01,"No","No",95,9,8,2
"Resort Hotel","0",6,2015,"September",39,23,0,1,1,0,0,"BB","PRT","Online TA","TA/TO","0",0,1,"A","A",0,"No Deposit","240","0",0,"Transient",72,0,1,"Check-Out",2015-09-24,"No","Yes",72,6,1,0
"Resort Hotel","0",5,2015,"November",48,26,0,1,1,0,0,"BB","PRT","Online TA","TA/TO","0",0,2,"A","A",0,"No Deposit","240","0",0,"Transient",4,0,1,"Check-Out",2015-11-27,"No","Yes",4,5,1,0
"Resort Hotel","0",3,2016,"April",16,14,0,1,1,0,0,"BB","PRT","Online TA","TA/TO","0",0,3,"D","E",0,"No Deposit","240","0",0,"Transient",75,0,1,"Check-Out",2016-04-15,"No","Yes",75,3,1,0
"Resort Hotel","0",3,2016,"September",40,29,0,1,1,0,0,"BB","PRT","Online TA","TA/TO","0",0,4,"A","I",1,"No Deposit","240","0",0,"Transient",50,0,2,"Check-Out",2016-09-30,"No","Yes",50,3,1,0
"Resort Hotel","0",7,2017,"January",4,26,0,1,1,0,0,"BB","PRT","Online TA","TA/TO","0",0,5,"A","D",0,"No Deposit","240","0",0,"Transient",43,1,1,"Check-Out",2017-01-27,"No","Yes",43,7,1,0
"Resort Hotel","0",0,2017,"June",23,7,0,1,1,0,0,"BB","PRT","Corporate","Corporate","0",0,0,"A","D",0,"No Deposit","0","12",0,"Transient",75,0,0,"Check-Out",2017-06-08,"Yes","No",75,0,1,0
"Resort Hotel","0",113,2015,"August",31,1,18,42,1,0,0,"HB","NULL","Direct","Direct","0",0,0,"E","E",0,"No Deposit","0","0",0,"Transient",110.5,0,3,"Check-Out",2015-09-30,"No","No",110.5,113,10,4
"Resort Hotel","0",126,2016,"July",28,5,19,50,1,0,0,"HB","NULL","Direct","Direct","0",0,1,"E","E",2,"No Deposit","0","0",0,"Transient",110,0,3,"Check-Out",2016-09-12,"No","No",110,126,10,4
"Resort Hotel","0",74,2017,"July",26,1,9,21,1,0,0,"HB","PRT","Direct","Direct","0",0,2,"E","E",0,"No Deposit","0","0",0,"Transient",115,2,3,"Check-Out",2017-07-31,"No","No",115,74,10,4
"Resort Hotel","0",0,2016,"February",6,2,0,2,1,0,0,"BB","NULL","Corporate","Corporate","0",0,1,"A","D",0,"No Deposit","0","0",0,"Transient",39,0,0,"Check-Out",2016-02-04,"No","No",39,0,2,0
"Resort Hotel","0",0,2016,"April",18,26,0,2,1,0,0,"BB","NULL","Direct","Corporate","0",0,2,"A","A",0,"No Deposit","0","0",0,"Transient",47.7,1,0,"Check-Out",2016-04-28,"No","No",47.7,0,2,0
"Resort Hotel","0",5,2016,"May",23,30,1,1,1,0,0,"BB","NULL","Corporate","Corporate","0",0,3,"A","A",0,"No Deposit","0","0",0,"Transient-Party",54,0,0,"Check-Out",2016-06-01,"No","No",54,5,1,1
"Resort Hotel","0",0,2016,"October",43,18,0,2,1,0,0,"BB","NULL","Corporate","Corporate","0",0,4,"A","F",0,"No Deposit","0","0",0,"Transient",50,1,0,"Check-Out",2016-10-20,"No","No",50,0,2,0
"Resort Hotel","0",0,2017,"February",7,13,1,2,1,0,0,"BB","NULL","Direct","Corporate","0",0,5,"A","E",0,"No Deposit","0","0",0,"Transient",43,0,1,"Check-Out",2017-02-16,"No","No",43,0,2,1
"Resort Hotel","0",0,2016,"February",6,2,0,2,1,0,0,"BB","NULL","Direct","Direct","0",0,1,"A","D",0,"No Deposit","0","0",0,"Transient",39,0,0,"Check-Out",2016-02-04,"No","No",39,0,2,0
"Resort Hotel","0",0,2017,"February",7,13,1,2,1,0,0,"BB","NULL","Direct","Direct","0",0,2,"A","E",0,"No Deposit","0","0",0,"Transient",43,0,1,"Check-Out",2017-02-16,"No","No",43,0,2,1
"Resort Hotel","0",0,2015,"July",27,4,0,1,2,0,0,"BB","PRT","Direct","Direct","0",0,0,"D","D",0,"No Deposit","0","0",0,"Transient",131.4,0,0,"Check-Out",2015-07-05,"No","No",131.4,0,1,0
"Resort Hotel","0",7,2016,"October",45,31,1,2,2,0,0,"HB","NULL","Online TA","TA/TO","0",0,1,"E","I",1,"No Deposit","241","0",0,"Transient",78.42,1,1,"Check-Out",2016-11-03,"No","Yes",78.42,7,2,1
"Resort Hotel","0",64,2016,"November",45,3,2,5,2,0,0,"HB","NULL","Online TA","TA/TO","0",0,1,"D","D",1,"No Deposit","240","0",0,"Transient",79.8,1,3,"Check-Out",2016-11-10,"No","Yes",79.8,64,5,2
"Resort Hotel","0",0,2016,"January",5,27,0,1,1,0,0,"BB","NULL","Corporate","Corporate","0",0,0,"A","E",0,"No Deposit","0","178",0,"Transient",25,0,0,"Check-Out",2016-01-28,"Yes","No",25,0,1,0
"Resort Hotel","0",0,2017,"January",2,9,1,2,1,0,0,"BB","NULL","Complementary","Direct","0",0,1,"A","D",0,"No Deposit","0","178",0,"Group",0,0,0,"Check-Out",2017-01-12,"Yes","No",0,0,2,1
"Resort Hotel","0",0,2017,"March",9,1,0,1,1,0,0,"BB","NULL","Direct","Direct","0",0,2,"A","A",1,"No Deposit","0","178",0,"Transient",0,0,0,"Check-Out",2017-03-02,"Yes","No",0,0,1,0
"Resort Hotel","0",5,2015,"November",48,25,0,1,1,0,0,"BB","NULL","Corporate","Corporate","0",0,1,"A","A",0,"No Deposit","0","94",0,"Transient",25,1,0,"Check-Out",2015-11-26,"Yes","No",25,5,1,0
"Resort Hotel","0",7,2016,"January",4,18,1,3,1,0,0,"BB","NULL","Corporate","Corporate","0",0,2,"A","A",0,"No Deposit","0","94",0,"Transient",27,0,0,"Check-Out",2016-01-22,"Yes","No",27,7,3,1
"Resort Hotel","0",0,2016,"May",23,29,2,1,1,0,0,"BB","NULL","Direct","Direct","0",0,0,"A","A",0,"No Deposit","0","0",0,"Transient",76,1,0,"Check-Out",2016-06-01,"No","No",76,0,1,2
"Resort Hotel","0",0,2016,"October",44,24,1,1,1,0,0,"BB","NULL","Direct","Direct","0",0,1,"A","A",0,"No Deposit","0","0",0,"Transient",61,1,1,"Check-Out",2016-10-26,"No","No",61,0,1,1
"Resort Hotel","0",0,2017,"January",1,4,0,3,1,0,0,"BB","NULL","Direct","Direct","0",0,2,"A","D",1,"No Deposit","0","0",0,"Transient",45,1,1,"Check-Out",2017-01-07,"No","No",45,0,3,0
"Resort Hotel","0",1,2017,"January",5,31,0,1,2,0,0,"BB","PRT","Online TA","TA/TO","0",0,0,"A","D",0,"No Deposit","240","0",0,"Transient",48,0,0,"Check-Out",2017-02-01,"No","Yes",48,1,1,0
"Resort Hotel","0",0,2016,"December",51,14,0,1,2,0,0,"BB","PRT","Corporate","Corporate","0",0,0,"A","D",0,"No Deposit","16","0",0,"Transient",39,0,0,"Check-Out",2016-12-15,"No","Yes",39,0,1,0
"Resort Hotel","0",0,2017,"January",2,9,1,0,2,0,0,"BB","PRT","Corporate","Corporate","0",0,1,"A","A",1,"No Deposit","16","0",0,"Transient",40,0,0,"Check-Out",2017-01-10,"No","Yes",40,0,0,1
"Resort Hotel","0",0,2017,"July",28,11,0,1,2,0,0,"BB","PRT","Corporate","Corporate","0",0,2,"A","D",1,"No Deposit","0","16",0,"Transient",228,0,0,"Check-Out",2017-07-12,"Yes","No",228,0,1,0
"Resort Hotel","0",151,2017,"April",14,4,0,5,2,0,0,"BB","GBR","Groups","TA/TO","0",0,0,"A","F",3,"No Deposit","0","223",0,"Transient-Party",48,0,2,"Check-Out",2017-04-09,"Yes","No",48,151,5,0
"Resort Hotel","0",87,2017,"April",15,13,1,3,2,0,0,"HB","NULL","Online TA","TA/TO","0",0,0,"E","F",0,"No Deposit","240","0",0,"Transient",145.75,1,2,"Check-Out",2017-04-17,"No","Yes",145.75,87,3,1
"Resort Hotel","0",20,2016,"March",12,16,0,2,1,0,0,"BB","NULL","Offline TA/TO","TA/TO","0",0,0,"A","D",2,"No Deposit","146","0",0,"Transient",31,1,0,"Check-Out",2016-03-18,"No","Yes",31,20,2,0
"Resort Hotel","0",1,2016,"October",43,18,0,1,1,0,0,"BB","NULL","Corporate","Corporate","0",0,0,"A","D",0,"No Deposit","0","92",0,"Transient",42,0,0,"Check-Out",2016-10-19,"Yes","No",42,1,1,0
"Resort Hotel","0",0,2017,"February",6,8,0,1,1,0,0,"BB","NULL","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","468","0",0,"Transient",34.4,0,1,"Check-Out",2017-02-09,"No","Yes",34.4,0,1,0
"Resort Hotel","0",20,2016,"June",25,12,2,0,2,0,0,"HB","NULL","Online TA","TA/TO","0",0,0,"A","A",0,"No Deposit","240","0",0,"Transient",161,0,0,"Check-Out",2016-06-14,"No","Yes",161,20,0,2
"Resort Hotel","0",6,2016,"January",3,13,0,1,1,0,0,"BB","NULL","Online TA","TA/TO","0",0,0,"A","D",0,"No Deposit","184","0",0,"Transient",37,0,0,"Check-Out",2016-01-14,"No","Yes",37,6,1,0
"Resort Hotel","0",2,2016,"March",14,29,0,0,1,0,0,"BB","NULL","Online TA","TA/TO","0",0,1,"A","A",0,"No Deposit","184","0",0,"Transient",0,0,0,"Check-Out",2016-03-29,"No","Yes",0,2,0,0
"Resort Hotel","0",267,2016,"July",27,2,2,5,2,0,0,"HB","NULL","Offline TA/TO","TA/TO","0",0,0,"A","A",0,"No Deposit","15","0",0,"Transient",90.8,0,0,"Check-Out",2016-07-09,"No","Yes",90.8,267,5,2
"Resort Hotel","0",168,2017,"July",26,1,2,2,2,0,0,"HB","PRT","Offline TA/TO","TA/TO","0",0,1,"D","E",0,"No Deposit","177","0",0,"Transient",111.6,0,2,"Check-Out",2017-07-05,"No","Yes",111.6,168,2,2
"Resort Hotel","0",109,2015,"August",33,9,2,5,2,0,0,"HB","NULL","Offline TA/TO","TA/TO","0",0,0,"D","D",0,"No Deposit","105","0",0,"Transient",172.38,0,0,"Check-Out",2015-08-16,"No","Yes",172.38,109,5,2
"Resort Hotel","0",52,2015,"August",36,31,3,7,2,0,0,"BB","NULL","Direct","Direct","0",0,0,"D","D",1,"No Deposit","0","0",0,"Transient",113,0,0,"Check-Out",2015-09-10,"No","No",113,52,7,3
"Resort Hotel","0",67,2016,"August",35,27,4,7,2,0,0,"HB","PRT","Direct","Direct","0",0,1,"F","F",4,"No Deposit","0","0",0,"Transient",214.92,0,1,"Check-Out",2016-09-07,"No","No",214.92,67,7,4
"Resort Hotel","0",11,2016,"July",29,10,5,10,2,0,0,"BB","NULL","Direct","Direct","0",0,0,"A","I",2,"No Deposit","0","0",0,"Transient",4,0,0,"Check-Out",2016-07-25,"No","No",4,11,10,4
